credit_score,credit_utilization,total_credit_limit,total_balance,total_monthly_debt_payments,total_open_accounts,credit_history_years,delinquencies_24m,derogatory_marks_any,recent_inquiries_6m,postal_code,residence_type,months_lived,monthly_housing_cost,area_median_income_annual,crime_index,marital_status,dependents_count,dependents_expense_monthly,employment_status,employment_duration_years,title,annual_income,monthly_income,purchase_amount,term_months,loan_status,DTI,PTI,HCR,ResidualMonthlyIncome,CreditVelocity
662.0,0.38,14478.947368421052,5502.0,1164.3333333333333,12.0,18.0,0,True,2.0,300xx,rent,114,1666.4233451376783,,,single,0,0.0,full_time,5.0,Executive Assistant,70000.0,5833.333333333333,2583.333333333333,6,1,0.1996,0.0738095238095238,0.2856725734521734,3002.5766548623214,0.6666666666666666
687.0,0.348,26433.908045977012,9199.0,1314.1666666666663,14.0,19.0,0,True,0.0,349xx,mortgage,69,1245.581552574609,,,single,2,631.4154626570764,full_time,6.0,Registered Nurse,76000.0,6333.333333333333,2333.333333333333,12,0,0.2075,0.0307017543859649,0.1966707714591488,3773.5851140920568,0.7368421052631579
747.0,0.326,16288.343558282208,5310.0,339.0,6.0,23.0,0,False,0.0,135xx,rent,65,1053.8717160835647,,,single,0,0.0,full_time,1.0,Radiologic Technologist,45000.0,3750.0,833.3333333333333,6,0,0.0904,0.037037037037037,0.2810324576222839,2357.128283916435,0.2608695652173913
677.0,0.746,14573.72654155496,10872.0,524.875,12.0,21.0,0,False,0.0,111xx,rent,104,1747.8488820901075,,,divorced,2,682.0237102064418,full_time,8.0,Supernitendent,65000.0,5416.666666666667,4000.0,12,1,0.0969,0.0615384615384615,0.3226797936166352,3143.9427845765595,0.5714285714285714
687.0,0.853,11799.531066822978,10065.0,1668.4583333333337,10.0,26.0,3,False,2.0,334xx,own,98,,,,married,0,0.0,full_time,4.0,Publicly Traded Company,115000.0,9583.333333333334,833.3333333333333,3,0,0.1741,0.0289855072463768,,,0.3846153846153846
667.0,0.217,4695.852534562212,1019.0,118.75908041666668,4.0,29.0,0,False,2.0,339xx,mortgage,43,1950.629944866185,,,divorced,2,685.3772817373348,full_time,9.0,Manager,107151.05,8929.254166666668,9458.333333333332,12,0,0.0133,0.0882710279865044,0.2184538493873295,6859.865141383816,0.1379310344827586
697.0,0.8029999999999999,13007.47198007472,10445.0,911.1666666666666,6.0,22.0,0,False,0.0,660xx,rent,91,867.8148489207919,,,single,0,0.0,full_time,7.0,CSR/Medical Transcription,35000.0,2916.6666666666665,683.3333333333333,3,0,0.3124,0.078095238095238,0.2975365196299858,1137.685151079208,0.2727272727272727
662.0,0.557,29797.12746858169,16597.0,669.9999999999999,16.0,16.0,0,False,1.0,190xx,rent,104,1256.2674960690586,,,married,2,974.7916983180424,full_time,2.0,Legal Assistant,50000.0,4166.666666666667,5333.333333333333,12,0,0.1607999999999999,0.1066666666666666,0.301504199056574,2240.3991705976086,1.0
667.0,0.569,13704.74516695958,7798.0,1188.1250000000002,9.0,23.0,0,False,2.0,065xx,own,8,,,,divorced,1,322.3058610482274,full_time,3.0,City Of New Haven,75000.0,6250.0,1666.6666666666663,6,1,0.1901,0.0444444444444444,,,0.391304347826087
712.0,0.644,12399.068322981366,7985.0,3844.75,12.0,35.0,0,False,0.0,357xx,mortgage,61,3891.341020307685,,,single,0,0.0,full_time,10.0,CEO,175760.0,14646.666666666666,11666.666666666666,12,0,0.2625,0.0663783947807616,0.2656809982003426,6910.5756463589805,0.3428571428571428
697.0,0.556,49215.82733812949,27364.0,954.1666666666666,10.0,21.0,2,False,2.0,945xx,rent,58,2642.448198323477,,,single,0,0.0,full_time,10.0,Assistant Superintendent,100000.0,8333.333333333334,2500.0,6,0,0.1144999999999999,0.0499999999999999,0.3170937837988172,4736.71846834319,0.4761904761904761
697.0,0.6509999999999999,29402.45775729647,19141.0,2139.391666666667,17.0,26.0,0,False,1.0,303xx,mortgage,56,3329.450450254232,,,single,1,375.6033409162096,full_time,8.0,Air Traffic Control Specialist,149000.0,12416.666666666666,4000.0,12,0,0.1723,0.0268456375838926,0.2681436604231596,6947.824549745768,0.6538461538461539
712.0,0.669,42086.696562032885,28156.0,835.9166666666667,11.0,27.0,0,False,0.0,800xx,mortgage,3,1500.7427184391413,,,married,0,0.0,full_time,10.0,courier,70000.0,5833.333333333333,5333.333333333333,12,0,0.1433,0.0761904761904761,0.2572701803038528,3496.6739482275248,0.4074074074074074
697.0,0.785,9700.63694267516,7615.0,287.21666666666664,9.0,22.0,0,False,0.0,339xx,rent,89,1021.6271714895,,,single,0,0.0,part_time,,,38000.0,3166.6666666666665,666.6666666666666,3,0,0.0907,0.0701754385964912,0.3226191067861579,1857.8228285104997,0.4090909090909091
807.0,0.064,63781.25,4082.0,965.25,15.0,41.0,0,False,0.0,483xx,mortgage,57,2193.398416461323,,,single,2,837.9948126482267,full_time,8.0,Sales Engineer,90000.0,7500.0,533.3333333333333,3,0,0.1286999999999999,0.0237037037037037,0.292453122194843,4341.351583538677,0.3658536585365853
692.0,0.5720000000000001,36451.04895104895,20850.0,1104.0,10.0,26.0,0,False,1.0,282xx,mortgage,99,2257.301302743425,,,divorced,1,405.1365780188261,full_time,5.0,Bank of America,115000.0,9583.333333333334,2500.0,6,0,0.1152,0.0434782608695652,0.2355444837645312,6222.0320305899095,0.3846153846153846
682.0,0.588,48416.66666666667,28469.0,2035.1333333333337,10.0,24.0,0,True,0.0,554xx,rent,48,2637.1014138693845,,,single,0,0.0,part_time,0.5,Information Systems Security Analyst,98000.0,8166.666666666667,2400.0,6,1,0.2492,0.0489795918367346,0.322910377208496,3494.4319194639493,0.4166666666666667
662.0,0.863,49886.4426419467,43052.0,1713.9,21.0,28.0,0,False,0.0,021xx,own,110,,,,single,0,0.0,full_time,10.0,Senior Research Analyst,58000.0,4833.333333333333,3866.6666666666665,6,0,0.3546,0.1333333333333333,,,0.75
682.0,0.6,10303.333333333334,6182.0,680.0,16.0,24.0,0,False,0.0,296xx,own,108,,,,single,0,0.0,full_time,10.0,Loan Document Specialist,60000.0,5000.0,1400.0,6,0,0.136,0.0466666666666666,,,0.6666666666666666
662.0,0.774,12142.118863049096,9398.0,521.1708333333333,8.0,17.0,0,False,1.0,061xx,rent,88,1070.2273953731574,,,single,0,0.0,full_time,10.0,Hartford Hospital,41500.0,3458.3333333333335,1400.0,6,0,0.1507,0.0674698795180722,0.309463343240431,1866.935104626843,0.4705882352941176
777.0,0.204,69794.11764705883,14238.0,1308.0,11.0,26.0,0,False,0.0,993xx,mortgage,18,2915.786013224758,,,married,1,478.38618966518294,full_time,7.0,General Manager,180000.0,15000.0,6666.666666666666,6,0,0.0872,0.074074074074074,0.1943857342149838,10776.21398677524,0.4230769230769231
702.0,0.321,23467.28971962617,7533.0,838.1,9.0,17.0,0,True,1.0,809xx,rent,72,795.4248702861717,,,single,0,0.0,full_time,1.0,Sales representative,34000.0,2833.3333333333335,1000.0,6,0,0.2958,0.0588235294117647,0.2807381895127664,1199.808463047162,0.5294117647058824
682.0,0.765,215679.7385620915,164995.0,3500.7166666666667,18.0,21.0,0,False,2.0,843xx,mortgage,115,3431.4172402613694,,,divorced,0,0.0,full_time,10.0,Principal Industry Specialist,218000.0,18166.666666666668,800.0,3,0,0.1926999999999999,0.0146788990825688,0.1888853526749377,11234.532759738631,0.8571428571428571
712.0,0.5760000000000001,26720.48611111111,15391.0,1068.0000000000002,12.0,22.0,1,False,0.0,194xx,mortgage,88,1799.4651098981087,,,married,1,466.1261474120921,full_time,6.0,HR Supervisor,72000.0,6000.0,1610.0,3,0,0.178,0.0894444444444444,0.2999108516496848,3132.5348901018915,0.5454545454545454
682.0,0.416,22697.115384615383,9442.0,461.0999999999999,7.0,25.0,1,False,0.0,908xx,mortgage,116,848.3946472366849,,,single,0,0.0,full_time,10.0,ralphs grocery co,58000.0,4833.333333333333,2000.0,6,0,0.0953999999999999,0.0689655172413793,0.1755299270144865,3523.8386860966484,0.28
702.0,0.42,11211.90476190476,4709.0,175.85833333333335,7.0,21.0,0,False,0.0,853xx,rent,95,1084.3323579256364,,,single,0,0.0,full_time,10.0,Correctional officer 2,47000.0,3916.6666666666665,1066.6666666666663,12,0,0.0449,0.0226950354609929,0.2768508147895242,2656.4759754076968,0.3333333333333333
702.0,0.728,65009.61538461538,47327.0,1604.0,13.0,25.0,0,False,3.0,193xx,mortgage,70,1848.5419234762217,,,single,0,0.0,full_time,2.0,Modis,80000.0,6666.666666666667,583.3333333333333,3,0,0.2405999999999999,0.0291666666666666,0.2772812885214332,3214.1247431904458,0.52
702.0,0.62,9177.41935483871,5690.0,1036.875,14.0,27.0,0,False,2.0,920xx,rent,11,1643.198912391064,,,single,0,0.0,full_time,7.0,Data Operations Manager,63000.0,5250.0,2333.333333333333,12,0,0.1975,0.037037037037037,0.3129902690268693,2569.926087608936,0.5185185185185185
672.0,0.763,35795.54390563565,27312.0,1261.25,16.0,25.0,0,False,0.0,750xx,mortgage,68,699.1882394646983,,,married,0,0.0,full_time,6.0,Machine Operator,50000.0,4166.666666666667,1316.6666666666663,3,0,0.3026999999999999,0.1053333333333333,0.1678051774715276,2206.2284272019688,0.64
707.0,0.821,30783.191230207067,25273.0,859.2904360833334,9.0,38.0,0,False,0.0,900xx,rent,74,2407.5822498753823,,,married,3,1078.5922767408406,full_time,10.0,UCLA healthcare,105976.21,8831.350833333334,1400.0,3,1,0.0973,0.0528420482295035,0.2726176657808822,5564.478147374618,0.2368421052631578
707.0,0.584,17909.246575342466,10459.0,1308.9999999999998,11.0,20.0,0,False,0.0,941xx,rent,21,1704.3653769540574,,,single,1,445.979974794141,full_time,6.0,Patient Serbice Rep,60000.0,5000.0,1662.5,6,1,0.2618,0.0554166666666666,0.3408730753908114,1986.6346230459424,0.55
732.0,0.345,28527.53623188406,9842.0,1482.0,16.0,22.0,0,False,2.0,440xx,mortgage,37,963.4661813374338,,,married,3,1306.5840063447135,full_time,10.0,Teacher,48000.0,4000.0,2000.0,12,0,0.3705,0.0416666666666666,0.2408665453343584,1554.5338186625663,0.7272727272727273
782.0,0.002,8500.0,17.0,197.75,3.0,24.0,0,False,0.0,554xx,mortgage,100,642.5745447769157,,,single,0,0.0,full_time,8.0,Securitas Security Services,30000.0,2500.0,1300.0,6,0,0.0791,0.0866666666666666,0.2570298179107663,1659.6754552230843,0.125
697.0,0.446,21587.44394618834,9628.0,478.9166666666667,10.0,22.0,0,False,1.0,201xx,rent,77,814.9769547951511,,,single,2,999.9101714949549,full_time,6.0,Fairfax County Government,35000.0,2916.6666666666665,2433.333333333333,12,0,0.1642,0.0695238095238095,0.2794206702154804,1622.773045204849,0.4545454545454545
697.0,0.207,45251.2077294686,9367.0,723.1466666666668,16.0,32.0,3,False,1.0,222xx,rent,55,1610.6892257690122,,,single,0,0.0,full_time,1.0,Technical Editing and Communications Spc,59600.0,4966.666666666667,2666.6666666666665,12,0,0.1456,0.0447427293064876,0.3242998441145662,2632.830774230988,0.5
757.0,0.006,98166.66666666669,589.0,533.0,16.0,14.0,0,False,0.0,275xx,mortgage,3,2092.1366291107406,,,single,0,0.0,full_time,5.0,Network Consulting Engineer,120000.0,10000.0,800.0,3,0,0.0533,0.0266666666666666,0.209213662911074,7374.863370889259,1.1428571428571428
687.0,0.907,38187.43109151047,34636.0,1669.3708333333334,13.0,40.0,0,False,0.0,597xx,mortgage,87,1600.3333743671176,,,married,2,667.3168625495242,full_time,7.0,Hydrogeologist,76900.0,6408.333333333333,1200.0,6,0,0.2605,0.0312093628088426,0.2497269244786139,3138.6291256328823,0.325
822.0,0.102,34578.43137254902,3527.0,697.3749999999999,7.0,29.0,0,False,0.0,906xx,mortgage,1,1601.9392001056754,,,married,0,0.0,full_time,8.0,Kaiser Permanente,105000.0,8750.0,1000.0,6,0,0.0797,0.019047619047619,0.1830787657263629,6450.685799894325,0.2413793103448276
837.0,0.032,35437.5,1134.0,488.8,13.0,37.0,0,False,1.0,660xx,own,109,,,,married,1,338.6246027852873,full_time,10.0,HR Specialist,94000.0,7833.333333333333,1000.0,12,0,0.0624,0.0106382978723404,,,0.3513513513513513
682.0,0.22,16695.454545454544,3673.0,978.9,11.0,33.0,1,False,1.0,900xx,rent,6,1242.268336103049,,,single,0,0.0,full_time,4.0,Lab tech/relief supervisor,52000.0,4333.333333333333,750.0,3,0,0.2259,0.0576923076923076,0.2866773083314728,2112.1649972302844,0.3333333333333333
667.0,0.314,9710.191082802548,3049.0,480.14225,9.0,21.0,0,False,1.0,546xx,rent,66,966.7128044529306,,,divorced,0,0.0,part_time,,,35787.0,2982.25,1333.3333333333333,12,1,0.161,0.0372574771099374,0.3241555216540969,1535.3949455470697,0.4285714285714285
742.0,0.0559999999999999,17303.57142857143,969.0,1042.0,8.0,16.0,1,False,0.0,700xx,own,88,,,,single,0,0.0,full_time,5.0,Painter,60000.0,5000.0,1666.6666666666663,6,0,0.2084,0.0555555555555555,,,0.5
662.0,0.8690000000000001,9501.726121979284,8257.0,933.3333333333331,10.0,29.0,0,True,0.0,852xx,rent,58,1998.8678821823887,,,married,0,0.0,full_time,8.0,Med D Advisor,70000.0,5833.333333333333,650.0,3,0,0.16,0.0371428571428571,0.3426630655169809,2901.1321178176113,0.3448275862068966
692.0,0.68,16692.647058823528,11351.0,604.1666666666666,7.0,26.0,0,False,2.0,058xx,mortgage,47,999.3452679700648,,,married,0,0.0,full_time,1.0,EMR Admin,50000.0,4166.666666666667,1000.0,3,1,0.145,0.0799999999999999,0.2398428643128155,2563.154732029936,0.2692307692307692
692.0,0.522,3697.318007662835,1930.0,944.8833333333332,7.0,18.0,2,False,2.0,897xx,mortgage,50,1084.96280962118,,,single,0,0.0,full_time,10.0,Business Process Analyst,49000.0,4083.3333333333335,485.41666666666663,3,0,0.2314,0.039625850340136,0.2657051778664114,2053.4871903788203,0.3888888888888889
687.0,0.625,15104.0,9440.0,690.5,10.0,13.0,0,False,0.0,440xx,rent,113,1421.4039538046793,,,single,0,0.0,full_time,2.0,Conductor,60000.0,5000.0,329.16666666666663,3,0,0.1381,0.0219444444444444,0.2842807907609359,2888.096046195321,0.7692307692307693
677.0,0.4,15705.0,6282.0,241.0,13.0,23.0,0,True,0.0,900xx,rent,35,726.722063897222,,,single,0,0.0,full_time,6.0,Eft operations,30000.0,2500.0,1187.5,6,0,0.0964,0.0791666666666666,0.2906888255588888,1532.277936102778,0.5652173913043478
692.0,0.638,29589.341692789967,18878.0,507.01949999999994,13.0,26.0,1,False,2.0,175xx,mortgage,6,585.4102615547561,,,divorced,0,0.0,part_time,0.5,Receptionist,28890.0,2407.5,1000.0,6,0,0.2105999999999999,0.0692281066112841,0.2431610639895144,1315.070238445244,0.5
737.0,0.152,29388.157894736843,4467.0,1397.9166666666663,30.0,21.0,0,False,0.0,668xx,rent,77,1165.993342581609,,,single,0,0.0,full_time,1.0,RN,55000.0,4583.333333333333,875.0,3,0,0.305,0.0636363636363636,0.2543985474723511,2019.4233240850572,1.4285714285714286
687.0,0.241,34863.07053941908,8402.0,1125.0416666666667,10.0,29.0,2,True,2.0,300xx,mortgage,95,1579.591585033673,,,single,0,0.0,full_time,10.0,Pre treatment Cordinator,65000.0,5416.666666666667,1250.0,3,0,0.2077,0.0769230769230769,0.2916169080062165,2712.0334149663267,0.3448275862068966
692.0,0.588,40591.83673469388,23868.0,2235.133333333333,25.0,24.0,3,False,2.0,308xx,mortgage,96,1778.3988929758034,,,married,0,0.0,full_time,10.0,Nurse Manager,104000.0,8666.666666666666,2333.333333333333,3,0,0.2579,0.0897435897435897,0.2051998722664388,4653.1344403575295,1.0416666666666667
702.0,0.727,23605.22696011004,17161.0,812.6666666666666,10.0,25.0,0,False,2.0,891xx,mortgage,99,1534.6718350026872,,,single,0,0.0,full_time,10.0,refrigeration mechanic,80000.0,6666.666666666667,5000.0,12,0,0.1219,0.0625,0.230200775250403,4319.328164997312,0.4
692.0,0.643,20701.39968895801,13311.0,2071.5016000000005,10.0,33.0,1,False,0.0,785xx,mortgage,48,1129.021557702637,,,single,1,336.69032399376744,full_time,8.0,Federal Agent,77876.0,6489.666666666667,5545.0,12,0,0.3192,0.0712029380040063,0.1739721954444455,3289.1435089640295,0.303030303030303
667.0,0.718,5296.657381615599,3803.0,1150.9333333333332,8.0,23.0,0,False,0.0,750xx,rent,50,1622.094523313436,,,single,0,0.0,full_time,9.0,SR CREDIT ANALYST,64000.0,5333.333333333333,2666.6666666666665,12,0,0.2158,0.0416666666666666,0.3041427231212693,2560.3054766865635,0.3478260869565217
707.0,0.461,36865.50976138828,16995.0,1117.2333333333331,11.0,21.0,0,False,1.0,133xx,mortgage,96,620.5614005116668,,,married,2,921.0098960551024,full_time,10.0,Lab Technician,44000.0,3666.6666666666665,1500.0,6,1,0.3046999999999999,0.0681818181818181,0.1692440183213636,1928.8719328216664,0.5238095238095238
662.0,0.18,8283.333333333334,1491.0,100.0,7.0,26.0,0,True,0.0,622xx,rent,63,1088.7484116937028,,,single,0,0.0,part_time,,,48000.0,4000.0,485.41666666666663,3,0,0.025,0.0404513888888888,0.2721871029234257,2811.251588306297,0.2692307692307692
727.0,0.08,25912.5,2073.0,1102.0833333333337,12.0,26.0,0,False,0.0,554xx,rent,89,1050.5271420909096,,,married,0,0.0,full_time,6.0,Quality Auditor,50000.0,4166.666666666667,2679.1666666666665,6,0,0.2645,0.1071666666666666,0.2521265141018183,2014.056191242424,0.4615384615384615
677.0,0.889,9597.300337457818,8532.0,1557.0,8.0,34.0,0,True,0.0,085xx,rent,74,2263.4837149203654,,,divorced,1,437.68272438190553,full_time,8.0,Church&Dwight Co,90000.0,7500.0,1675.0,6,0,0.2076,0.0372222222222222,0.3017978286560487,3679.5162850796346,0.2352941176470588
692.0,0.647,18598.145285935083,12033.0,1467.4,11.0,23.0,0,False,1.0,352xx,own,4,,,,single,1,322.06483036848897,full_time,10.0,cytotechnologist,58000.0,4833.333333333333,1500.0,6,0,0.3036,0.0517241379310344,,,0.4782608695652174
687.0,0.288,12295.138888888889,3541.0,132.99999999999997,4.0,21.0,0,False,1.0,112xx,rent,68,896.330996761154,,,single,2,611.7774932309258,full_time,2.0,Owner,35000.0,2916.6666666666665,872.9166666666666,3,0,0.0455999999999999,0.0997619047619047,0.3073134846038242,1887.3356699055123,0.1904761904761904
677.0,0.723,22499.308437067775,16267.0,2130.0,12.0,15.0,0,False,0.0,622xx,mortgage,4,1229.5677036404288,,,single,1,461.1811430607241,full_time,3.0,Physical Therapist,80000.0,6666.666666666667,833.3333333333333,6,0,0.3195,0.0208333333333333,0.1844351555460643,3307.0989630262384,0.8
677.0,0.5589999999999999,21901.61001788909,12243.0,336.875,15.0,29.0,0,False,0.0,852xx,rent,74,1408.276132856418,,,single,1,439.32371645894176,full_time,1.0,Laboratory Technician,52500.0,4375.0,5000.0,12,0,0.077,0.0952380952380952,0.3218916875100384,2629.848867143582,0.5172413793103449
702.0,0.366,41483.60655737705,15183.0,2561.633333333333,17.0,29.0,0,False,2.0,720xx,mortgage,9,3418.391824080004,,,single,1,435.1405238112916,full_time,3.0,Software Developer,148000.0,12333.333333333334,2000.0,12,1,0.2076999999999999,0.0135135135135135,0.2771669046551354,6353.308175919997,0.5862068965517241
672.0,0.8059999999999999,14296.526054590571,11523.0,739.0999999999999,9.0,19.0,0,False,0.0,252xx,rent,28,800.7218669948487,,,married,0,0.0,full_time,4.0,Sales Manager,38000.0,3166.6666666666665,2000.0,6,0,0.2333999999999999,0.1052631578947368,0.2528595369457417,1626.8447996718178,0.4736842105263157
672.0,0.93,8801.075268817203,8185.0,582.9166666666667,9.0,31.0,0,True,0.0,912xx,rent,29,1310.0247217624592,,,married,1,393.8372589134133,full_time,10.0,HOLY FAMILY GRADE SCHOOL-GLENDALE,50000.0,4166.666666666667,666.6666666666666,3,1,0.1399,0.0533333333333333,0.3144059332229902,2273.725278237541,0.2903225806451613
677.0,0.588,12593.537414965987,7405.0,839.5833333333334,9.0,45.0,0,False,0.0,770xx,rent,17,1586.1208331174985,,,married,1,402.0095358429784,full_time,4.0,NET Midstream,65000.0,5416.666666666667,208.33333333333331,6,1,0.155,0.0064102564102564,0.2928223076524612,2990.9625002158355,0.2
672.0,0.4629999999999999,27423.32613390929,12697.0,508.9,10.0,22.0,0,False,3.0,782xx,rent,65,1073.5672318612656,,,married,0,0.0,part_time,0.5,Trust administrator ,42000.0,3500.0,2000.0,6,0,0.1454,0.0952380952380952,0.3067334948175044,1917.5327681387344,0.4545454545454545
742.0,0.26,26380.76923076923,6859.0,1660.0,11.0,31.0,0,False,0.0,756xx,mortgage,87,1450.1372385574882,,,single,1,404.1886174287663,full_time,7.0,Operations Manager,60000.0,5000.0,4560.0,12,1,0.332,0.076,0.2900274477114976,1889.862761442512,0.3548387096774194
677.0,0.777,31086.229086229087,24154.0,1797.8333333333337,15.0,39.0,0,False,0.0,320xx,mortgage,21,2684.417843051671,,,single,0,0.0,full_time,10.0,VP,140000.0,11666.666666666666,4400.0,6,0,0.1541,0.0628571428571428,0.2300929579758575,7184.415490281661,0.3846153846153846
848.0,0.037,2347324.324324324,86851.0,2712.35,18.0,40.0,0,False,1.0,274xx,mortgage,38,1482.848850844454,,,married,0,0.0,full_time,10.0,MAIL HANDLER,102000.0,8500.0,3500.0,6,0,0.3191,0.0686274509803921,0.1744528059817005,4304.801149155545,0.45
677.0,0.696,22600.57471264368,15730.0,860.2,8.0,31.0,1,False,0.0,714xx,mortgage,13,907.9880337371152,,,married,0,0.0,full_time,10.0,ELECTRIC TECH.,66000.0,5500.0,1448.75,3,1,0.1564,0.0878030303030303,0.1650887334067482,3731.811966262885,0.2580645161290322
687.0,0.513,37875.243664717345,19430.0,631.7583333333333,15.0,30.0,0,False,5.0,679xx,own,103,,,,single,1,456.3710210767642,full_time,10.0,State of Kansas,47000.0,3916.6666666666665,4135.0,12,0,0.1613,0.0879787234042553,,,0.5
662.0,0.613,9092.985318107669,5574.0,410.25,7.0,19.0,1,True,0.0,786xx,mortgage,66,1692.8262675821302,,,married,2,733.9191342026522,full_time,2.0,Snr N-Tier Programmer Analyst,90000.0,7500.0,666.6666666666666,3,0,0.0547,0.0296296296296296,0.2257101690109507,5396.92373241787,0.3684210526315789
672.0,0.467,9802.997858672376,4578.0,414.00000000000006,10.0,41.0,0,True,0.0,080xx,mortgage,29,1304.8407480635396,,,single,1,432.7099738687772,part_time,,,72000.0,6000.0,3000.0,12,0,0.069,0.0416666666666666,0.2174734580105899,4281.15925193646,0.2439024390243902
717.0,0.223,38278.0269058296,8536.0,234.49999999999991,5.0,20.0,0,False,0.0,606xx,rent,25,959.1436427034648,,,divorced,0,0.0,full_time,1.0,Wesley Realty Group,35000.0,2916.6666666666665,800.0,3,0,0.0803999999999999,0.0914285714285714,0.3288492489269022,1723.023023963202,0.25
707.0,0.483,13594.202898550726,6566.0,660.8,11.0,25.0,0,False,0.0,761xx,mortgage,81,1095.2207149102387,,,single,0,0.0,full_time,3.0,Oncor,59000.0,4916.666666666667,1920.0,12,0,0.1344,0.0325423728813559,0.2227567555749638,3160.645951756428,0.44
662.0,0.375,21125.333333333332,7922.0,735.3499999999999,13.0,19.0,15,True,0.0,300xx,rent,60,703.6035239794476,,,divorced,2,968.8587231121132,full_time,5.0,APP Project Coordinator ,33000.0,2750.0,1450.0,6,1,0.2673999999999999,0.0878787878787878,0.2558558269016173,1311.0464760205523,0.6842105263157895
772.0,0.123,41341.46341463414,5085.0,298.875,11.0,30.0,0,False,0.0,802xx,mortgage,16,741.2485264792685,,,single,0,0.0,full_time,10.0,auto tech,45000.0,3750.0,4000.0,12,0,0.0797,0.0888888888888888,0.1976662737278049,2709.8764735207315,0.3666666666666666
687.0,0.613,33690.04893964111,20652.0,1474.9583333333333,12.0,19.0,0,False,2.0,974xx,mortgage,61,908.437758860052,,,divorced,0,0.0,full_time,4.0,Green chain,65000.0,5416.666666666667,2800.0,12,1,0.2723,0.043076923076923,0.1677115862510865,3033.270574473282,0.631578947368421
767.0,0.54,172074.07407407407,92920.0,1978.3333333333333,8.0,25.0,0,False,0.0,112xx,mortgage,17,3142.148738636125,,,single,2,809.2676567310493,full_time,5.0,Territory Manager,200000.0,16666.666666666668,2370.833333333333,3,0,0.1186999999999999,0.0474166666666666,0.1885289243181674,11546.18459469721,0.32
677.0,0.779,30315.78947368421,23616.0,1932.68,9.0,36.0,1,False,0.0,176xx,mortgage,50,1145.2612944005878,,,married,0,0.0,full_time,4.0,Human Resources Director,91200.0,7600.0,1266.6666666666663,3,0,0.2542999999999999,0.0555555555555555,0.1506922755790247,4522.058705599412,0.25
687.0,0.5589999999999999,12497.31663685152,6986.0,449.0,7.0,23.0,0,False,3.0,193xx,mortgage,73,660.3067631675333,,,single,0,0.0,full_time,10.0,Forensic Processor II,30000.0,2500.0,1266.6666666666663,6,0,0.1796,0.0844444444444444,0.2641227052670133,1390.6932368324667,0.3043478260869565
712.0,0.6970000000000001,4803.443328550932,3348.0,1084.5,8.0,33.0,0,False,0.0,208xx,mortgage,8,2866.408322619278,,,married,0,0.0,full_time,9.0,Elementary Principal,135000.0,11250.0,3500.0,6,1,0.0964,0.0518518518518518,0.2547918508994913,7299.091677380722,0.2424242424242424
742.0,0.356,47626.40449438202,16955.0,677.16795,16.0,49.0,0,False,1.0,480xx,mortgage,118,746.6405326940068,,,married,0,0.0,part_time,,,54282.0,4523.5,3000.0,6,0,0.1497,0.1105338786338012,0.1650581480477521,3099.6915173059933,0.3265306122448979
672.0,0.507,33591.71597633136,17031.0,1243.1,22.0,25.0,0,True,2.0,720xx,mortgage,100,1904.334806352762,,,married,0,0.0,full_time,3.0,Controls Specialist,93000.0,7750.0,833.3333333333333,3,0,0.1604,0.03584229390681,0.2457206201745499,4602.565193647238,0.88
667.0,0.958,23601.25260960334,22610.0,1151.8083333333334,7.0,27.0,3,False,0.0,917xx,mortgage,9,1535.819483829859,,,single,2,973.2365164349592,full_time,4.0,CBP,89000.0,7416.666666666667,1200.0,6,0,0.1553,0.0269662921348314,0.2070767843366102,4729.038849503474,0.2592592592592592
692.0,0.98,33405.102040816324,32737.0,1851.0416666666663,10.0,27.0,0,False,0.0,850xx,mortgage,66,2769.429338882964,,,divorced,0,0.0,full_time,10.0,"Lawyers Title of Az, Inc",125000.0,10416.666666666666,7000.0,12,0,0.1777,0.056,0.2658652165327645,5796.195661117035,0.3703703703703703
677.0,0.974,3298.7679671457904,3213.0,412.0970833333334,4.0,23.0,0,False,0.0,410xx,rent,73,1046.894759805091,,,single,0,0.0,full_time,4.0,Administrative Services Coordinator,37322.0,3110.1666666666665,1200.0,12,0,0.1325,0.0321526177589625,0.3366040704587401,1651.1748235282416,0.1739130434782608
752.0,0.426,41046.94835680752,17486.0,1599.075,15.0,31.0,0,False,1.0,087xx,mortgage,70,2144.051359925214,,,single,0,0.0,part_time,,,103000.0,8583.333333333334,11666.666666666666,12,0,0.1863,0.1132686084142394,0.2497923914475977,4840.20697340812,0.4838709677419355
792.0,0.121,132082.64462809917,15982.0,542.9167249999999,18.0,40.0,0,False,1.0,956xx,mortgage,21,722.3047070005309,,,single,0,0.0,part_time,,,45149.0,3762.4166666666665,1500.0,6,0,0.1442999999999999,0.0664466544109504,0.1919789249818683,2497.1952346661355,0.45
742.0,0.286,18486.013986013983,5287.0,130.0,5.0,15.0,0,False,2.0,028xx,mortgage,69,1148.8357032286035,,,married,1,344.3848968485521,full_time,4.0,Software Engineer,65000.0,5416.666666666667,1000.0,12,0,0.0239999999999999,0.0153846153846153,0.2120927452114345,4137.830963438063,0.3333333333333333
677.0,0.265,32554.716981132075,8627.0,347.0,14.0,36.0,0,True,2.0,339xx,mortgage,25,1002.5810139127055,,,single,0,0.0,full_time,4.0,Banker,60000.0,5000.0,2166.6666666666665,12,0,0.0694,0.0361111111111111,0.2005162027825411,3650.4189860872943,0.3888888888888889
